,method,name
2036,"  private void <extra_id_0>(      CpuHealthIndicator indicator, OperatingSystemMXBean osBean) {    try {      Field osBeanField = CpuHealthIndicator.class.getDeclaredField(""osBean"");      osBeanField.setAccessible(true);      osBeanField.set(indicator, osBean);    } catch (NoSuchFieldException | IllegalAccessException e) {      throw new RuntimeException(e);    }  }  /**   * Tests that the health status is DOWN when the system CPU load is high.   *   * <p>Sets the system CPU load to 90% and mocks the other getters to return appropriate values.   * Executes the health check and asserts that the health status is DOWN and the error message   * indicates high system CPU load.   */  @Test",setOperatingSystemMXBean
908,  void <extra_id_0>() {    appender = new InMemoryAppender(Reader.class);  }  @AfterEach,setUp
3476,"  void <extra_id_0>() {    var res = specializedFinder(""love"", ""heaven"").find(text());    assertEquals(1, res.size());    assertEquals( ""With a love that the winged seraphs of heaven"", res.get(0));  }  @Test",specializedFinderTest
2468,  FluentIterable<E> <extra_id_0>(int count);  /**   * Evaluates the iteration and returns the last element. This is a terminating operation.   *   * @return the last element after the iteration is evaluated   */,first
3849,"  public <T> Stream<T> <extra_id_0>(String key, Function<Map<String, Object>, T> constructor) {    return Stream.ofNullable(get(key))        .filter(Objects::nonNull)        .map(el -> (List<Map<String, Object>>) el)        .findAny()        .stream()        .flatMap(Collection::stream)        .map(constructor);  }  @Override",children
27,"  void <extra_id_0>() {    final var ballItem = new BallItem();    final var ballThread = mock(BallThread.class);    ballItem.setTwin(ballThread);    ballItem.draw();    assertTrue(appender.logContains(""draw""));    assertTrue(appender.logContains(""doDraw""));    verifyNoMoreInteractions(ballThread);    assertEquals(2, appender.getLogSize());  }  @Test",testDoDraw
343,    public BuildStep <extra_id_0>() {      return this;    }    @Override,noMoreAbilities
2204,"  void <extra_id_0>() {    gameLoop.update();    assertEquals(0.01f, gameLoop.controller.getBulletPosition(), 0);  }",testUpdate
1044,  private static ServiceDiscoveryService <extra_id_0>() {    return new ServiceDiscoveryService()        .discover(new OrderService())        .discover(new FlyBookingService())        .discover(new HotelBookingService())        .discover(new WithdrawMoneyService());  },serviceDiscovery
2851,"  void <extra_id_0>() {    testCollision(        new SpaceStationIss(1, 1, 3, 4),        true, false,        false, false    );  }  /**   * Test what happens we collide with MIR   */  @Test",testCollideSpaceStationIss
2531,"  public String <extra_id_0>() {    return ""The orc blacksmith"";  }",toString
905,  void <extra_id_0>() {    appender.stop();  },tearDown
2154,  void <extra_id_0>() {    service = new AsynchronousService(new LinkedBlockingQueue<>());    task = mock(AsyncTask.class);  }  @Test,setUp
624,  void <extra_id_0>(Fatigue fatigue) {    model.setFatigue(fatigue);  }  /**   * Gets nourishment.   *   * @return the nourishment   */,setFatigue
363,  void <extra_id_0>() {    appender = new InMemoryAppender();  }  @AfterEach,setUp
3204,"  void <extra_id_0>() throws Exception {    HttpServletRequest mockReq = Mockito.mock(HttpServletRequest.class);    HttpServletResponse mockResp = Mockito.mock(HttpServletResponse.class);    StringWriter stringWriter = new StringWriter();    PrintWriter printWriter = new PrintWriter(stringWriter);    when(mockResp.getWriter()).thenReturn(printWriter);    AppServlet curServlet = new AppServlet();    curServlet.doPut(mockReq, mockResp);    printWriter.flush();    assertTrue(stringWriter.toString().contains(msgPartOne + "" Put "" + msgPartTwo));  }  @Test",testDoPut
2127,"    public List<CakeLayerInfo> <extra_id_0>() {        List<CakeLayerInfo> result = new ArrayList<>();        for (CakeLayer next : cakeLayerDao.findAll()) {            if (next.getCake() == null) {                result.add(new CakeLayerInfo(next.getId(), next.getName(), next.getCalories()));            }        }        return result;    }    @Override",getAvailableLayers
183,"  public void <extra_id_0>(int roomNumber) throws Exception {    var room = hotelDao.getById(roomNumber);    if (room.isEmpty()) {      throw new Exception(""Room number: "" + roomNumber + "" does not exist"");    } else {      if (room.get().isBooked()) {        throw new Exception(""Room already booked!"");      } else {        var updateRoomBooking = room.get();        updateRoomBooking.setBooked(true);        hotelDao.update(updateRoomBooking);      }    }  }  /**   * Cancel a room booking.   *   * @param roomNumber room to cancel booking   * @throws Exception if any error   */",bookRoom
2020,"  private void <extra_id_0>(Response response) {    LOGGER.info(""Request URI: "" + response.getDetailedCookies());    LOGGER.info(""Response Time: "" + response.getTime() + ""ms"");    LOGGER.info(""Response Status: "" + response.getStatusCode());    LOGGER.info(""Response: "" + response.getBody().asString());  }  /** Test that the health endpoint returns the UP status. */  @Test",logResponseDetails
2778,  public void <extra_id_0>() {    var currentTime = System.currentTimeMillis();    var endTime = currentTime + (eventTime * 1000);    while (System.currentTimeMillis() < endTime) {      try {        Thread.sleep(1000); // Sleep for 1 second.      } catch (InterruptedException e) {        Thread.currentThread().interrupt();        return;      }    }    isComplete = true;    completed();  },run
1912,  void <extra_id_0>() {    assertDoesNotThrow(() -> RingApp.main(new String[]{}));  },shouldExecuteApplicationWithoutException
3242,"  void <extra_id_0>() {    Book.AddTitle daveFantasyBookFunc = Book.builder()      .withGenre(Genre.FANTASY)      .withAuthor(""Dave"");    Book curriedBook = daveFantasyBookFunc.withTitle(""Into the Night"")      .withPublicationDate(LocalDate.of(2002, 4, 7));    assertEquals(expectedBook, curriedBook);  }",functionCreatesExpectedBook
818,  public static void <extra_id_0>(String[] args) throws Exception {    noErrors();    errorNoRetry();    errorWithRetry();    errorWithRetryExponentialBackoff();  },main
47,"  void <extra_id_0>(Commander unit, UnitVisitor mockedVisitor) {    verify(mockedVisitor).visit(eq(unit));  }",verifyVisit
3026,"  void <extra_id_0>() {    try {      var field = FrameBuffer.class.getDeclaredField(""pixels"");      var pixels = new Pixel[FrameBuffer.HEIGHT * FrameBuffer.WIDTH];      Arrays.fill(pixels, Pixel.WHITE);      pixels[0] = Pixel.BLACK;      var frameBuffer = new FrameBuffer();      field.setAccessible(true);      field.set(frameBuffer, pixels);      frameBuffer.clear(0, 0);      assertEquals(Pixel.WHITE, frameBuffer.getPixels()[0]);    } catch (NoSuchFieldException | IllegalAccessException e) {      fail(""Fail to modify field access."");    }  }  @Test",testClear
2195,"  void <extra_id_0>() {    var iter = new BstIterator<>(emptyRoot);    assertFalse(iter.hasNext(), ""hasNext() should return false for empty tree."");  }  @Test",hasNextForEmptyTree
2311,"  public LotteryNumbers <extra_id_0>() {    var numbers = LotteryNumbers.createRandom();    var tickets = getAllSubmittedTickets();    for (var id : tickets.keySet()) {      var lotteryTicket = tickets.get(id);      var playerDetails = lotteryTicket.getPlayerDetails();      var playerAccount = playerDetails.getBankAccount();      var result = LotteryUtils.checkTicketForPrize(repository, id, numbers).getResult();      if (result == LotteryTicketCheckResult.CheckResult.WIN_PRIZE) {        if (wireTransfers.transferFunds(PRIZE_AMOUNT, SERVICE_BANK_ACCOUNT, playerAccount)) {          notifications.ticketWon(playerDetails, PRIZE_AMOUNT);        } else {          notifications.prizeError(playerDetails, PRIZE_AMOUNT);        }      } else if (result == LotteryTicketCheckResult.CheckResult.NO_PRIZE) {        notifications.ticketDidNotWin(playerDetails);      }    }    return numbers;  }  /**   * Begin new lottery round.   */",performLottery
2628,"  public String <extra_id_0>(User user) {    if (UserGroup.isPaid(user)) {      return ""You're amazing "" + user + "". Thanks for paying for this awesome software."";    }    return ""I suppose you can use this software."";  }  /**   * Method that checks if the welcome message to be returned is the enhanced version. For this   * instance as the logic is driven by the user group. This method is a little redundant. However   * can be used to show that there is an enhanced version available.   *   * @return Boolean value {@code true} if enhanced.   */  @Override",getWelcomeMessage
58,  public void <extra_id_0>(Sergeant sergeant) {    // Do nothing  }  /**   * Commander Visitor method.   * @param commander Commander to be visited   */  @Override,visit
1255,  protected void <extra_id_0>(ILoggingEvent eventObject) {    log.add(eventObject);  },append
2475,  public final Optional<E> <extra_id_0>() {    var resultIterator = first(1).iterator();    return resultIterator.hasNext() ? Optional.of(resultIterator.next()) : Optional.empty();  }  /**   * Can be used to collect objects from the Iterable. Is a terminating operation.   *   * @param count defines the number of objects to return   * @return the same FluentIterable with a collection decimated to a maximum of 'count' first   *     objects.   */  @Override,first
2884,  void <extra_id_0>() {    assertDoesNotThrow(() -> App.main(new String[]{}));  },shouldExecuteApplicationWithoutException
750,  boolean <extra_id_0>(Point p) {    return p.coordinateX >= this.coordinateX - this.width / 2        && p.coordinateX <= this.coordinateX + this.width / 2        && p.coordinateY >= this.coordinateY - this.height / 2        && p.coordinateY <= this.coordinateY + this.height / 2;  },contains
1889,  void <extra_id_0>() {    assertDoesNotThrow(() -> App.main(new String[]{}));  },shouldExecuteApplicationWithoutException
993,  public long <extra_id_0>() {    return amountToInvest;  },getAmountToInvest
2990,"  void <extra_id_0>() throws Exception {    assertTimeout(ofMillis(10000), () -> {      // Create a new inventory with a limit of 1000 items and put some load on the add method      final var inventory = new Inventory(INVENTORY_SIZE);      final var executorService = Executors.newFixedThreadPool(THREAD_COUNT);      IntStream.range(0, THREAD_COUNT).<Runnable>mapToObj(i -> () -> {        while (inventory.addItem(new Item())) ;      }).forEach(executorService::execute);      // Wait until all threads have finished      executorService.shutdown();      executorService.awaitTermination(5, TimeUnit.SECONDS);      // Check the number of items in the inventory. It should not have exceeded the allowed maximum      final var items = inventory.getItems();      assertNotNull(items);      assertEquals(INVENTORY_SIZE, items.size());      assertEquals(INVENTORY_SIZE, appender.getLogSize());      // ... and check if the inventory size is increasing continuously      IntStream.range(0, items.size())          .mapToObj(i -> appender.log.get(i).getFormattedMessage()              .contains(""items.size()="" + (i + 1)))          .forEach(Assertions::assertTrue);    });  }",testAddItem
